transaction_id,account_id,timestamp,amount,transaction_type,sender_bank,receiver_bank,location,merchant_category,is_international,hour_of_day,day_of_week,is_suspicious,aml_flag
ea7c7f88-fcf3-488c-bc09-75d5ad9038e6,NG1400330495,2026-03-10 20:06:07.495078,38491.09,mobile_top_up,PalmPay,Carbon,Lagos,clothing,False,20,1,0,clean
070b8ace-d82c-4e34-a6ea-d39bb0a910ee,NG5296710795,2026-03-10 20:06:07.495078,7699.69,airtime_purchase,Flutterwave,Carbon,Kaduna,pharmacy,False,20,1,0,clean
2f8c9452-497f-41a0-80aa-382f7c93d15a,NG1678500147,2026-03-10 20:06:07.495078,7858.33,airtime_purchase,GTBank,Carbon,Abuja,utility,False,20,1,0,clean
23d13ea6-710a-4db5-a405-15c04be62788,NG6923301988,2026-03-10 20:06:07.495078,28091.41,airtime_purchase,First Bank,Carbon,Delta,restaurant,False,20,1,0,clean
5327d30c-88e7-4fe2-82bc-b7f3fe8cee1d,NG2647489402,2026-03-10 20:06:07.495078,62404.54,atm_withdrawal,Wema Bank,OPay,Delta,pharmacy,True,20,1,0,clean
41f9f646-981c-464a-95ab-a6a92203fc32,NG8429141456,2026-03-10 20:06:07.495078,64917.52,merchant_payment,UBA,Kuda Bank,Enugu,pharmacy,False,20,1,0,clean
036e47c1-9953-4235-9500-756445a4d24c,NG2465576748,2026-03-10 20:06:07.495078,7131.49,bill_payment,First Bank,Stanbic IBTC,Oyo,utility,False,20,1,0,clean
7cc68bad-ddaf-45be-ab08-ca866b4435c0,NG9929101065,2026-03-10 20:06:07.495078,55709.37,ussd_transfer,GTBank,Moniepoint,Anambra,transport,False,20,1,0,clean
4b5c3834-1011-406c-96db-5549a4f6d5b2,NG6075963527,2026-03-10 20:06:07.495078,1431.08,pos_payment,Zenith Bank,Zenith Bank,Oyo,transport,False,20,1,0,clean
c9803673-8e3f-4689-b5cb-86db7e2efa6d,NG7371573279,2026-03-10 20:06:07.495078,4865504.14,ussd_transfer,First Bank,OPay,Abuja,transfer,True,20,1,1,structuring
372926a8-a617-4cd2-bdef-d9d33e3d1172,NG5710360983,2026-03-10 20:06:07.495078,13828.59,mobile_top_up,Kuda Bank,Moniepoint,Lagos,supermarket,False,20,1,0,clean
5f5a89fe-8743-413b-9110-39950dbaafb0,NG8478529823,2026-03-10 20:06:07.495078,4406.21,airtime_purchase,Wema Bank,Stanbic IBTC,Ogun,clothing,False,20,1,0,clean
5188ff73-ff97-443b-863f-731c9866bc6f,NG9805620900,2026-03-10 21:06:07.495078,3462.98,ussd_transfer,Flutterwave,OPay,Delta,electronics,False,21,1,0,clean
e10fc2f6-7804-444b-853f-75e23938976c,NG4248149900,2026-03-10 21:06:07.495078,13452.79,ussd_transfer,Kuda Bank,Flutterwave,Oyo,transport,False,21,1,0,clean
103c7812-76cf-4b2e-bb67-034791ca411c,NG6009268066,2026-03-10 21:06:07.495078,42765.32,merchant_payment,OPay,GTBank,Delta,pharmacy,False,21,1,0,clean
cb420ee3-9729-4260-b3c6-8b95acee0e0d,NG7805745017,2026-03-10 21:06:07.495078,2419.34,pos_payment,Zenith Bank,GTBank,Rivers,clothing,False,21,1,0,clean
2690731e-35ed-4a7b-94c8-aa6266bbe555,NG9421518487,2026-03-10 21:06:07.495078,40267.1,transfer,Stanbic IBTC,Wema Bank,Abuja,fuel_station,False,21,1,0,clean
4f3e08e5-79d0-49d4-944b-f617c2157ded,NG3980491761,2026-03-10 21:06:07.495078,4847453.02,ussd_transfer,Sterling Bank,OPay,Delta,transfer,True,21,1,1,structuring
14cef90b-f4c6-42e1-9dbb-da5fda586393,NG7608153267,2026-03-10 21:06:07.495078,90374.04,pos_payment,PalmPay,PalmPay,Kaduna,restaurant,False,21,1,0,clean
0ddef6c7-c180-41fe-9102-95577a170762,NG7196439534,2026-03-10 21:06:07.495078,25314.07,merchant_payment,PalmPay,Access Bank,Abuja,transport,False,21,1,0,clean
129f4eaa-d1fc-424c-b9ac-3fb55eea4548,NG9081544414,2026-03-10 21:06:07.495078,19879.96,ussd_transfer,Carbon,Access Bank,Abuja,pharmacy,False,21,1,0,clean
4048a042-b889-4e5d-89e8-61a03291fd2f,NG9081544414,2026-03-10 21:06:07.495078,1917.65,transfer,Wema Bank,Stanbic IBTC,Abuja,transport,False,21,1,0,clean
93e92fce-3373-4a92-968b-6994167a51b0,NG6534540349,2026-03-10 22:06:07.495078,2129.93,airtime_purchase,Kuda Bank,Kuda Bank,Oyo,pharmacy,False,22,1,0,clean
e73df9f2-f8e5-4465-a871-a0cd8d3b7eb7,NG9123612497,2026-03-10 22:06:07.495078,5444.12,bill_payment,Flutterwave,Access Bank,Lagos,fuel_station,False,22,1,0,clean
f83beefa-f131-4dae-8bfa-388458dde481,NG4131356954,2026-03-10 22:06:07.495078,26966.73,merchant_payment,Wema Bank,Zenith Bank,Kano,fuel_station,False,22,1,0,clean
e3f879c5-f99d-42a2-85cc-3ed88b6ac7da,NG8316648259,2026-03-10 22:06:07.495078,5801.2,transfer,Access Bank,Stanbic IBTC,Lagos,transport,False,22,1,0,clean
4391dd2e-69c0-4f36-afbd-51bf3f81b837,NG8429141456,2026-03-10 22:06:07.495078,7028.42,ussd_transfer,Kuda Bank,OPay,Oyo,restaurant,False,22,1,0,clean
edc26fc2-6225-486c-899d-1fbf3c7cf0a9,NG6756332150,2026-03-10 22:06:07.495078,12280.91,merchant_payment,GTBank,OPay,Rivers,supermarket,False,22,1,0,clean
7d161d86-369f-4dc8-88da-001aca7605f6,NG3987248494,2026-03-10 22:06:07.495078,20496.33,merchant_payment,Sterling Bank,OPay,Enugu,supermarket,False,22,1,0,clean
784ffacf-8354-4dfe-89a5-f72b9a431efa,NG6922713963,2026-03-10 22:06:07.495078,8871.16,mobile_top_up,Carbon,Wema Bank,Kano,clothing,False,22,1,0,clean
3bb2a7e4-62df-413d-9d3d-1ec360adf049,NG5310195918,2026-03-10 22:06:07.495078,1790000.0,transfer,Zenith Bank,UBA,Anambra,transfer,False,22,1,1,round_tripping
91c1ed1d-7034-47b1-8453-67ff9cbbc519,NG9805620900,2026-03-10 22:06:07.495078,10742.03,ussd_transfer,Zenith Bank,Wema Bank,Delta,pharmacy,False,22,1,0,clean
4837802e-2194-493b-b3f8-a2f6434bf90b,NG1083651970,2026-03-10 22:06:07.495078,8367.34,merchant_payment,GTBank,UBA,Ogun,utility,False,22,1,0,clean
3aacb3f4-febe-4887-9968-383b17f74cb3,NG2812140441,2026-03-10 22:06:07.495078,6821.15,airtime_purchase,Flutterwave,UBA,Enugu,fuel_station,False,22,1,0,clean
a72dda4b-3461-4d98-9fbf-b49af0aefbe7,NG5607762160,2026-03-10 22:06:07.495078,9946.56,bill_payment,Moniepoint,Moniepoint,Rivers,utility,False,22,1,0,clean
7350dd9e-96bb-425c-8f39-1afa66074f20,NG6458544482,2026-03-10 22:06:07.495078,32387.31,airtime_purchase,Wema Bank,Kuda Bank,Kano,clothing,False,22,1,0,clean
cf895c46-0947-47a2-98e6-3a4192a3a7a1,NG6341783555,2026-03-10 22:06:07.495078,108355.58,airtime_purchase,Moniepoint,Moniepoint,Rivers,utility,False,22,1,0,clean
d076d559-b3a6-4431-9761-24b0defa3f87,NG2870403050,2026-03-10 23:06:07.495078,32371.5,ussd_transfer,Moniepoint,Access Bank,Lagos,supermarket,False,23,1,0,clean
c5331e00-1f0c-4c04-b879-73408e1452f9,NG7462972995,2026-03-10 23:06:07.495078,11084.71,transfer,Kuda Bank,Flutterwave,Rivers,transfer,False,23,1,1,velocity
f1f657bf-d2f0-4643-8f46-264b3a5752be,NG6272000062,2026-03-10 23:06:07.495078,8061.7,mobile_top_up,Flutterwave,Flutterwave,Rivers,supermarket,False,23,1,0,clean
da92e109-4989-4f5c-b07e-9a2ab00e1353,NG5083595988,2026-03-10 23:06:07.495078,2904.88,transfer,Stanbic IBTC,Carbon,Ogun,restaurant,False,23,1,0,clean
d3870659-eb54-4325-83ab-a132a48959a8,NG8949781901,2026-03-10 23:06:07.495078,566000.0,transfer,Flutterwave,UBA,Ogun,transfer,False,23,1,1,round_tripping
fba45eb3-f3cf-47b1-be16-b78b85bb77f2,NG6272000062,2026-03-10 23:06:07.495078,3120.9,airtime_purchase,Sterling Bank,First Bank,Kano,fuel_station,False,23,1,0,clean
d24547a0-3b8f-4bb7-ab3c-106a77b9938b,NG4877520294,2026-03-10 23:06:07.495078,79345.76,ussd_transfer,Sterling Bank,Carbon,Kano,pharmacy,False,23,1,0,clean
4a687b55-80fa-4958-9285-b852b20bc094,NG7099469983,2026-03-10 23:06:07.495078,4136.12,mobile_top_up,Carbon,Carbon,Kano,pharmacy,False,23,1,0,clean
6ce4c757-a390-41b5-a99a-80ba9051a29c,NG9196564761,2026-03-10 23:06:07.495078,11972.08,transfer,Carbon,Carbon,Rivers,supermarket,False,23,1,0,clean
64dd4fed-d707-49ce-86fb-e2d46fef2a52,NG4921003983,2026-03-10 23:06:07.495078,16586.46,ussd_transfer,UBA,UBA,Delta,utility,False,23,1,0,clean
8d1cc6e1-b9c5-44d8-b1d1-aa41bc64d2a7,NG3338877621,2026-03-10 23:06:07.495078,14526.6,atm_withdrawal,Access Bank,PalmPay,Anambra,electronics,False,23,1,0,clean
5e55d5e8-8c9f-49cb-8c6c-3da31ca2b41e,NG7852415525,2026-03-10 23:06:07.495078,23576.46,mobile_top_up,Moniepoint,PalmPay,Kaduna,utility,False,23,1,0,clean
680edc5c-76fc-40ff-b720-16fe6a3ef5ea,NG9080621072,2026-03-11 00:06:07.495078,15803.37,ussd_transfer,First Bank,UBA,Kano,fuel_station,False,0,2,0,clean
2a068622-dc78-4ba6-a7e6-ca010e54c5a0,NG9155819200,2026-03-11 00:06:07.495078,9565.83,merchant_payment,Wema Bank,Carbon,Lagos,utility,False,0,2,0,clean
a7041e72-8fbc-4858-b09d-3cc774534ddc,NG4131356954,2026-03-11 00:06:07.495078,25567.83,merchant_payment,Zenith Bank,Stanbic IBTC,Kano,restaurant,False,0,2,0,clean
ab78dc0d-6553-4da4-a44c-1c1647cbbeda,NG8331319481,2026-03-11 00:06:07.495078,12421.42,mobile_top_up,Kuda Bank,Access Bank,Anambra,fuel_station,False,0,2,0,clean
4e7fa39b-4b78-45f3-a330-9d3890eba186,NG3303082117,2026-03-11 00:06:07.495078,437.79,transfer,Moniepoint,Kuda Bank,Kano,utility,False,0,2,0,clean
92935c08-0850-434d-9df7-940e66d264fe,NG7517938612,2026-03-11 00:06:07.495078,5171.51,atm_withdrawal,Access Bank,OPay,Anambra,utility,False,0,2,0,clean
29238833-6e52-4d1e-b2bb-f6c9e36c6e3b,NG6474354351,2026-03-11 00:06:07.495078,4837077.45,transfer,Access Bank,PalmPay,Abuja,transfer,False,0,2,1,structuring
85c69b2a-dd98-4431-9abf-13c70657fb66,NG9354542654,2026-03-11 00:06:07.495078,8761.05,airtime_purchase,Kuda Bank,Access Bank,Delta,transport,False,0,2,0,clean
88ef8830-56a5-4b05-8051-6bc750d2c007,NG8106906538,2026-03-11 00:06:07.495078,30836.71,atm_withdrawal,Zenith Bank,OPay,Enugu,restaurant,False,0,2,0,clean
e725de9d-c5a4-49f9-859f-91668c308ed3,NG6474354351,2026-03-11 00:06:07.495078,7568157.98,transfer,Access Bank,Carbon,Delta,transfer,False,0,2,1,rapid_movement
1767e252-4a55-4764-896c-e02c4624595d,NG9165632300,2026-03-11 00:06:07.495078,3686.87,atm_withdrawal,Flutterwave,OPay,Kano,transport,False,0,2,0,clean
40790358-849b-476b-aa1b-e54f320fd36e,NG4877520294,2026-03-11 00:06:07.495078,17543.43,mobile_top_up,UBA,Flutterwave,Oyo,fuel_station,False,0,2,0,clean
31a04fe0-a038-45c5-b426-c47ebda0b5e9,NG1158998032,2026-03-11 00:06:07.495078,20635.25,bill_payment,Zenith Bank,PalmPay,Delta,restaurant,False,0,2,0,clean
ed69e45f-8618-4cb0-9a5f-5b2574d5b06d,NG3781569954,2026-03-11 00:06:07.495078,4190.81,atm_withdrawal,Carbon,First Bank,Rivers,pharmacy,False,0,2,0,clean
69875c84-9fc8-4950-8299-fe661ea75087,NG2785736751,2026-03-11 01:06:07.495078,5055.93,bill_payment,First Bank,Flutterwave,Anambra,pharmacy,False,1,2,0,clean
1f737736-a739-4060-927c-11117262a7d8,NG2232285036,2026-03-11 01:06:07.495078,60014.23,bill_payment,OPay,Sterling Bank,Kano,pharmacy,False,1,2,0,clean
0399fca3-d975-4094-b739-7e12a4e5d716,NG6488854841,2026-03-11 01:06:07.495078,1203097.06,ussd_transfer,Sterling Bank,Flutterwave,Delta,transfer,False,1,2,1,unusual_hours
bed2c9cb-7a59-4734-874e-1d73c68248d0,NG1965067727,2026-03-11 01:06:07.495078,6727.14,merchant_payment,OPay,OPay,Lagos,utility,False,1,2,0,clean
db4d21ef-8356-4e1e-87f6-b18216de3624,NG7763765757,2026-03-11 01:06:07.495078,14408.84,airtime_purchase,Access Bank,OPay,Rivers,supermarket,False,1,2,0,clean
767c5589-6913-44a1-a878-b0d8870d6179,NG2785736751,2026-03-11 01:06:07.495078,2976.57,mobile_top_up,Flutterwave,Sterling Bank,Anambra,electronics,False,1,2,0,clean
407152e1-5dbf-4bc2-a163-8518c015d622,NG5083595988,2026-03-11 01:06:07.495078,12820.8,airtime_purchase,Access Bank,Access Bank,Delta,restaurant,False,1,2,0,clean
67815118-5d32-4f8f-a8ed-129c792d2d6a,NG2825989011,2026-03-11 01:06:07.495078,15167.72,merchant_payment,Access Bank,OPay,Delta,transport,False,1,2,0,clean
e358d83a-4b8b-49a9-8a6b-335d3dda73e4,NG4735334423,2026-03-11 01:06:07.495078,19190.58,merchant_payment,Stanbic IBTC,Zenith Bank,Delta,supermarket,False,1,2,0,clean
e64dac25-27e1-4378-a7db-e2d05450b2b5,NG9123612497,2026-03-11 01:06:07.495078,8045.9,airtime_purchase,Flutterwave,PalmPay,Oyo,transport,False,1,2,0,clean
649b6b5b-3c9e-43f8-8b11-53a9567c9789,NG7825844140,2026-03-11 02:06:07.495078,4176674.16,ussd_transfer,OPay,Wema Bank,Oyo,transfer,True,2,2,1,unusual_hours
411630f5-d05b-4998-a08a-8cbdab5ccd09,NG7403028869,2026-03-11 02:06:07.495078,13357.62,merchant_payment,Zenith Bank,PalmPay,Lagos,pharmacy,False,2,2,0,clean
32edff6f-b3d2-4691-8710-7034cd480e15,NG9908115095,2026-03-11 02:06:07.495078,2595686.42,transfer,OPay,Zenith Bank,Enugu,transfer,True,2,2,1,unusual_hours
002c5ae0-8734-4430-a93a-c839599ce94a,NG2699887270,2026-03-11 02:06:07.495078,2723060.93,ussd_transfer,Flutterwave,First Bank,Abuja,transfer,False,2,2,1,unusual_hours
c5bfb380-fa5f-43be-8d7e-b5d49fd86f19,NG5492496998,2026-03-11 02:06:07.495078,3252162.71,transfer,OPay,Sterling Bank,Lagos,transfer,True,2,2,1,unusual_hours
444e0189-415d-4f4f-9117-70dba21e9c25,NG2513206988,2026-03-11 02:06:07.495078,2745.21,airtime_purchase,Access Bank,Stanbic IBTC,Kano,utility,False,2,2,0,clean
72e6cd1a-ed8a-45ad-ad25-0d7ad73468fc,NG6288227800,2026-03-11 02:06:07.495078,91667.34,ussd_transfer,Access Bank,Moniepoint,Anambra,transport,False,2,2,0,clean
41ec2bc7-4500-49b6-b292-3550bc4a576f,NG4748302739,2026-03-11 02:06:07.495078,10315.76,bill_payment,Kuda Bank,GTBank,Kaduna,supermarket,False,2,2,0,clean
58029c12-757a-4da6-935e-508d7e192a06,NG7540301973,2026-03-11 02:06:07.495078,20119.79,pos_payment,Moniepoint,Flutterwave,Kaduna,fuel_station,False,2,2,0,clean
a6d54109-270e-4410-917a-08f810fba12b,NG1293864877,2026-03-11 02:06:07.495078,185852.79,airtime_purchase,First Bank,Wema Bank,Delta,restaurant,False,2,2,0,clean
0c3e6241-f8d4-46da-8ffd-7d4cb5608011,NG4783282817,2026-03-11 02:06:07.495078,8584.01,pos_payment,Kuda Bank,OPay,Lagos,restaurant,False,2,2,0,clean
2a115b63-735b-48a3-b3c3-891c54d17a9d,NG4696689457,2026-03-11 03:06:07.495078,2200372.16,transfer,GTBank,GTBank,Delta,transfer,True,3,2,1,unusual_hours
c5361cff-4c12-4e74-8d69-83f9354cf3b5,NG8313706299,2026-03-11 03:06:07.495078,22463.69,bill_payment,OPay,Access Bank,Kano,electronics,False,3,2,0,clean
cf3a81af-ea1a-4a22-87cf-4c0405a008c5,NG5492496998,2026-03-11 03:06:07.495078,11216.75,merchant_payment,Flutterwave,UBA,Ogun,electronics,False,3,2,0,clean
08443673-6acd-49d4-80b5-2d58339ae63a,NG9309500117,2026-03-11 03:06:07.495078,14568.02,airtime_purchase,Carbon,Sterling Bank,Ogun,clothing,False,3,2,0,clean
fbd04ac3-3069-4410-82e4-ed4220fd43fe,NG6272000062,2026-03-11 03:06:07.495078,13638.66,transfer,First Bank,Access Bank,Enugu,electronics,False,3,2,0,clean
6ed60d9a-8230-43b6-8f37-6431b3510016,NG8826851692,2026-03-11 03:06:07.495078,1678780.53,ussd_transfer,Moniepoint,OPay,Anambra,transfer,True,3,2,1,unusual_hours
29502511-02eb-43c4-98d2-8b7f75bb36eb,NG5515628633,2026-03-11 03:06:07.495078,9063.18,pos_payment,Carbon,Moniepoint,Kaduna,restaurant,False,3,2,0,clean
a9d8b7a0-7db4-43df-b943-355e4702cccf,NG8184602688,2026-03-11 03:06:07.495078,55690.85,pos_payment,Sterling Bank,Zenith Bank,Lagos,fuel_station,False,3,2,0,clean
79f9ff7c-c5e3-45dd-94bf-08ff1975af88,NG9303285822,2026-03-11 03:06:07.495078,2035367.82,ussd_transfer,Carbon,Flutterwave,Ogun,transfer,False,3,2,1,unusual_hours
965f9a6d-a171-45f3-8725-62feb2c91ec2,NG4645120421,2026-03-11 03:06:07.495078,41713.32,merchant_payment,Carbon,Flutterwave,Rivers,clothing,False,3,2,0,clean
bc535b26-1c9f-4249-8424-3ac4738faf57,NG7271954644,2026-03-11 03:06:07.495078,10936.08,atm_withdrawal,OPay,Stanbic IBTC,Kano,pharmacy,False,3,2,0,clean
44614030-25c6-417f-972a-6fc146fb2c71,NG5419627962,2026-03-11 03:06:07.495078,2759.65,atm_withdrawal,PalmPay,Moniepoint,Kaduna,restaurant,False,3,2,0,clean
ffde0ea7-b1f1-408d-9bc2-12cfa4c3db08,NG1083651970,2026-03-11 03:06:07.495078,65799.6,airtime_purchase,UBA,First Bank,Oyo,supermarket,False,3,2,0,clean
68f29ce2-7f92-479f-912d-66e5c693b1fd,NG4431078106,2026-03-11 04:06:07.495078,2373.18,ussd_transfer,PalmPay,UBA,Anambra,restaurant,False,4,2,0,clean
a5a45eb5-4dfe-4047-93e8-7b9a1ee58ac2,NG2227193073,2026-03-11 04:06:07.495078,877250.87,ussd_transfer,Sterling Bank,Wema Bank,Abuja,transfer,True,4,2,1,unusual_hours
cfb641b8-0b73-4d0f-8490-02d18711284d,NG2812140441,2026-03-11 04:06:07.495078,63995.92,transfer,First Bank,First Bank,Lagos,restaurant,False,4,2,0,clean
75d6d5ee-dfb3-40df-991c-b8b1d736c842,NG1664847319,2026-03-11 04:06:07.495078,7752654.32,transfer,Wema Bank,Moniepoint,Kano,transfer,False,4,2,1,rapid_movement
6600f2df-cf49-4e05-9143-0a2dbd2f27e5,NG5736462531,2026-03-11 04:06:07.495078,26814.05,airtime_purchase,Wema Bank,PalmPay,Lagos,pharmacy,False,4,2,0,clean
a9847b52-46fd-45a7-9748-93d0722df11a,NG9805620900,2026-03-11 04:06:07.495078,42886.67,transfer,UBA,PalmPay,Kaduna,utility,False,4,2,0,clean
682b959f-dee7-409b-9949-6a692a9741b3,NG6272000062,2026-03-11 04:06:07.495078,32270.96,atm_withdrawal,PalmPay,Flutterwave,Delta,restaurant,False,4,2,0,clean
1821dd62-fd30-4664-86e2-495ec55ee4e6,NG3836517266,2026-03-11 04:06:07.495078,35861.17,pos_payment,Flutterwave,Stanbic IBTC,Lagos,clothing,False,4,2,0,clean
7a7ee53f-ffde-4e5c-a5a9-f404af51d2b9,NG9438411468,2026-03-11 04:06:07.495078,19453.29,transfer,Stanbic IBTC,Access Bank,Kaduna,clothing,False,4,2,0,clean
bbc2f273-6f26-4283-b45c-2cc3d672d2b8,NG6554972315,2026-03-11 04:06:07.495078,15636.81,atm_withdrawal,Kuda Bank,Flutterwave,Enugu,transport,False,4,2,0,clean
2de498c7-ee3d-4823-9821-30c03637730a,NG7374584386,2026-03-11 04:06:07.495078,7473.93,transfer,Sterling Bank,Wema Bank,Abuja,transport,False,4,2,0,clean
c9f7dcea-8b8c-4683-92ed-4b1ccf997f0b,NG9592390865,2026-03-11 04:06:07.495078,2587456.14,ussd_transfer,First Bank,Access Bank,Ogun,transfer,False,4,2,1,unusual_hours
d955f70a-938e-4e40-ab76-a3b86fad92f9,NG3030106617,2026-03-11 05:06:07.495078,5246.91,atm_withdrawal,Carbon,Zenith Bank,Rivers,clothing,False,5,2,0,clean
46c7bf5b-6a27-49a6-a9db-21f559a621db,NG7567496105,2026-03-11 05:06:07.495078,14270.09,merchant_payment,Sterling Bank,Flutterwave,Lagos,fuel_station,False,5,2,0,clean
bc65498c-1bd6-44ad-bf48-e0b3e8f3ca77,NG4026113008,2026-03-11 05:06:07.495078,2065.08,mobile_top_up,Access Bank,Access Bank,Enugu,supermarket,False,5,2,0,clean
596e7dfd-dd4e-4d4e-a622-0b9951a15024,NG2774884818,2026-03-11 05:06:07.495078,6151.01,transfer,Flutterwave,Access Bank,Lagos,utility,False,5,2,0,clean
18db73d2-391f-4ec9-bcca-a58d72337859,NG6288227800,2026-03-11 05:06:07.495078,19819.45,atm_withdrawal,UBA,UBA,Delta,restaurant,False,5,2,0,clean
6cf0e8cc-f09a-41ec-82c1-afedf9464aed,NG7845366946,2026-03-11 05:06:07.495078,24325.92,bill_payment,First Bank,Carbon,Rivers,transport,False,5,2,0,clean
1a78ba35-694d-4918-b4da-c2af9c64e556,NG5010075517,2026-03-11 05:06:07.495078,7448.84,pos_payment,Flutterwave,GTBank,Delta,fuel_station,False,5,2,0,clean
67d51b38-0c9b-4879-80d8-220f5afd8581,NG8377088167,2026-03-11 05:06:07.495078,11465.66,atm_withdrawal,UBA,Sterling Bank,Rivers,pharmacy,False,5,2,0,clean
68a1d2f6-a58e-4031-9357-3dfabb7c7e47,NG7533932947,2026-03-11 05:06:07.495078,3729.72,merchant_payment,Zenith Bank,Zenith Bank,Ogun,utility,False,5,2,0,clean
a79c5b27-6826-49af-8cee-22da6b38b294,NG4274958945,2026-03-11 05:06:07.495078,18891.52,transfer,Moniepoint,Wema Bank,Enugu,clothing,False,5,2,0,clean
cfb2bd9e-289c-4ca1-bb0b-f08fd2908589,NG5510938155,2026-03-11 05:06:07.495078,3698.97,transfer,Moniepoint,UBA,Delta,restaurant,False,5,2,0,clean
40597120-109f-4d99-b140-a5814bb8b316,NG2785736751,2026-03-11 05:06:07.495078,10341.09,airtime_purchase,First Bank,Carbon,Oyo,transport,False,5,2,0,clean
f247f4f0-c94c-4b5f-bd6d-7c879355e3f4,NG7166868574,2026-03-11 05:06:07.495078,3209.72,pos_payment,Stanbic IBTC,Sterling Bank,Ogun,transport,True,5,2,0,clean
05ce21ac-7224-4453-8741-4c2b25bc1b0c,NG1977515194,2026-03-11 05:06:07.495078,55956.74,mobile_top_up,Zenith Bank,Sterling Bank,Ogun,restaurant,False,5,2,0,clean
1ee3f933-651c-420d-9391-b14e95e98325,NG6645808194,2026-03-11 05:06:07.495078,40120.98,atm_withdrawal,UBA,Kuda Bank,Delta,electronics,False,5,2,0,clean
657beedc-c2c7-43d9-8988-ecc3ff2e0a5f,NG7608153267,2026-03-11 05:06:07.495078,14776.27,pos_payment,Sterling Bank,UBA,Anambra,electronics,True,5,2,0,clean
1c49c6b4-1518-40cb-9256-9eb4010bd94f,NG7818568548,2026-03-11 06:06:07.495078,3376.92,merchant_payment,UBA,Moniepoint,Enugu,electronics,False,6,2,0,clean
108afb38-2e40-4c3f-86ae-b56894d2093b,NG6884882440,2026-03-11 06:06:07.495078,16671.59,atm_withdrawal,Stanbic IBTC,Zenith Bank,Abuja,restaurant,False,6,2,0,clean
96a87487-ecec-4e9a-b382-099f2e9c6379,NG1625217504,2026-03-11 06:06:07.495078,6839.91,bill_payment,Sterling Bank,OPay,Rivers,utility,False,6,2,0,clean
503d1399-060c-45c1-ad9b-69e0784ae281,NG3710566582,2026-03-11 06:06:07.495078,21072.44,atm_withdrawal,Kuda Bank,Flutterwave,Ogun,pharmacy,False,6,2,0,clean
8714f12a-0d30-4c26-b55d-8c705103c036,NG2125089309,2026-03-11 06:06:07.495078,7606.7,ussd_transfer,PalmPay,Kuda Bank,Kaduna,supermarket,False,6,2,0,clean
774f6ac6-9ef9-4470-8a0c-0a1ea3b9f504,NG1521521078,2026-03-11 06:06:07.495078,214042.79,bill_payment,Zenith Bank,Sterling Bank,Enugu,utility,False,6,2,0,clean
17a01bea-88b5-4e3f-b3fd-605ce39a74f5,NG9639245200,2026-03-11 06:06:07.495078,12379.17,ussd_transfer,Access Bank,Moniepoint,Anambra,fuel_station,False,6,2,0,clean
87665bd8-0dc7-40e3-bf57-3bbaba4dc16e,NG1311570307,2026-03-11 06:06:07.495078,7185.24,pos_payment,PalmPay,PalmPay,Anambra,utility,False,6,2,0,clean
f1d8f417-67ec-4465-9809-5ec10fc93408,NG3196545325,2026-03-11 06:06:07.495078,6976.01,mobile_top_up,Stanbic IBTC,First Bank,Abuja,transport,False,6,2,0,clean
1c906bc9-610d-4ec9-9b6a-83ae3617b17a,NG3746317213,2026-03-11 06:06:07.495078,7605.53,bill_payment,Wema Bank,Access Bank,Kaduna,restaurant,False,6,2,0,clean
024493fa-0ada-4764-951a-14e916e9ef3e,NG7808938880,2026-03-11 06:06:07.495078,15966.33,transfer,Wema Bank,GTBank,Lagos,fuel_station,False,6,2,0,clean
d4d23f38-9817-4a23-8070-997cdef1f1a0,NG9303285822,2026-03-11 07:06:07.495078,2912.13,merchant_payment,Access Bank,UBA,Anambra,electronics,False,7,2,0,clean
7d6abe6b-f0ef-4486-b987-096622b92b02,NG5686850445,2026-03-11 07:06:07.495078,10721.64,merchant_payment,First Bank,Kuda Bank,Kaduna,transport,False,7,2,0,clean
45e52233-1aae-483c-9022-b40f893fd647,NG5736462531,2026-03-11 07:06:07.495078,5238.69,atm_withdrawal,Carbon,Kuda Bank,Lagos,supermarket,False,7,2,0,clean
e559fbbd-538f-4b6e-a051-83dd66f6709f,NG3971203213,2026-03-11 07:06:07.495078,11379.73,mobile_top_up,OPay,First Bank,Oyo,supermarket,False,7,2,0,clean
c97f86b8-ddf4-4875-8bd4-19b31e757866,NG6075963527,2026-03-11 07:06:07.495078,2539.8,merchant_payment,Carbon,UBA,Kano,pharmacy,False,7,2,0,clean
9f077684-2240-4a4a-9309-1325496eb25a,NG2320763135,2026-03-11 07:06:07.495078,5928.97,mobile_top_up,First Bank,Access Bank,Oyo,fuel_station,False,7,2,0,clean
6eb0d451-3b49-42b9-9b48-5e9d3a1f7012,NG8556573246,2026-03-11 07:06:07.495078,5296.26,atm_withdrawal,Stanbic IBTC,GTBank,Oyo,utility,False,7,2,0,clean
c55aa565-3e2c-4467-85d4-d4ed5532716a,NG7380780055,2026-03-11 07:06:07.495078,8033.15,pos_payment,UBA,Stanbic IBTC,Ogun,supermarket,False,7,2,0,clean
92c09b39-a3da-4b7f-9469-c332d365d944,NG3660223333,2026-03-11 07:06:07.495078,57651.77,pos_payment,Kuda Bank,Stanbic IBTC,Rivers,supermarket,False,7,2,0,clean
